order_volume_peak_season,weather_severity,geographic_distance,order_discount_rate,order_processing_time,order_item_quantity,shipping_mode,fulfillment_center_congestion,traffic_congestion,scheduled_transit_time,actual_transit_time,delivery_delay,late_delivery_risk,customer_satisfaction,churn_repeat_purchase_risk,profit_ratio
62.69462172966444,2.9463931278766915,189.24994282970496,0.19958483755015705,11.66847867440399,27.635922455002955,1.4245935352305543,100.0,43.522960614289346,6.7589643363255725,4.518766560060941,3.333740984433749,0.7671359883757431,3.5594302713372254,0.30240452190445255,0.08350537738042643
23.137200332787625,0.26769951535908854,1243.978850583772,0.2549825824407808,6.062870051375213,10.174566543411553,2.342437897499946,31.403190130377588,17.04887078261895,5.10793726500581,2.6640835446390434,1.649661311847355,0.2721997301205054,3.677308498216455,0.12907635796768877,0.10556429269866138
68.6146313781923,1.2776985744681024,957.159034249724,0.11664455632984809,11.555573165546928,32.99681665249527,2.306944180009247,100.0,32.36031621141434,7.159372837185346,4.01150645874152,2.4387588654376877,0.5851494547548712,3.6335897120355716,0.10899642928330677,0.20880187543395434
37.504966941735645,0.6272475605505632,167.2725676059425,0.07219105702097758,8.275449991118977,17.821983125983728,1.885949076476984,66.60444168401202,29.073236727776482,6.084315094645833,3.4758870039260783,2.2403295871527353,0.4059878089939961,3.5222376630125467,0.3144912270221718,0.2755721169295612
70.9016096694033,1.338518853998097,538.447777414717,0.08115023135111228,9.9179269910961,29.020900106619678,2.3364207469812235,96.07642551233486,26.54342999046043,6.506632280470689,4.065513469530265,2.9262842224414123,0.6026357740628161,3.5586383158702546,0.3699788737336645,0.23809637134534373
35.17537619007794,0.01426107012965153,100.77060852925351,0.03778676418295458,4.289763528954536,15.176063011519792,1.2232316089581985,53.353821235362226,23.580687589351967,6.579479554994406,0.5,-3.194444409905532,0.0,5.0,0.05585705580508508,0.2816484522649412
24.670530602502605,4.155477950270019,257.22748657145826,0.10521403047367811,11.334688718009376,8.605435316480929,2.0581801054987103,39.10644878764973,66.0874551656285,3.753035849935804,4.872381611619374,7.094460504652989,1.0,1.3926418073849312,0.46392343250656076,0.1970076204235527
34.02392088349902,0.8794255491994343,812.0028646940989,0.23172748155210363,3.89283450352746,17.49201134901103,1.328410497543329,49.733545593702935,20.403993902022833,5.766265826353851,4.594282278274214,2.8285532783111575,0.45624398735242605,3.6646121089105588,0.1095752524721211,0.15557706657075504
53.681117141138174,0.7476923893640566,544.0521604648158,0.10395363622148113,5.398996836013979,24.06149305486534,2.5251158239674183,68.98003928403249,34.202893298591306,5.237926019854978,3.6651061867741737,2.3731647779437246,0.5240188482784537,3.641235901127915,0.19031695968082346,0.18354704361369947
24.076092300100534,1.9134569083748492,119.92650808904767,0.049576876606489746,6.329442609567583,8.510216886653406,0.1396451694744285,32.861226507829784,29.299045248569314,5.891391613871969,2.8550034876001993,1.5652520196088902,0.2650166362358635,3.671737408461863,0.19007801117947554,0.18563938728017385
77.67313907189092,7.714825235032904,1049.08515520606,0.3557148799217028,12.981619820125587,32.128838300137815,2.6787482042494455,100.0,87.64040690315407,5.0767695821659915,7.94911481981744,8.82415642113262,1.0,1.1000541508043273,0.6264509739499928,-0.09268243342331911
78.23556740959665,0.36151784705459444,435.89246219878265,0.20386993407131743,12.737224783103112,31.401911649884717,2.3759947299300883,97.39599107273352,26.012161465583645,7.515815975293549,0.9478279472793177,-2.2348777313863737,0.0,5.0,0.10384939821118057,0.10942725597360421
27.110241250181264,5.164217686090236,1041.8589476169855,0.14042705112949871,5.897089880233949,10.746424653964876,2.466241532165876,39.30956982877465,52.48149758260567,4.201963977625485,5.481810890369852,4.0958723232925776,0.8841529279476859,3.2216487976775268,0.29438551304871297,0.2084342114265599
28.326928933684396,0.48504246908594734,202.43577209313636,0.0650916587685707,9.855421467842671,13.155312545452274,0.8914846586601219,45.54549358281277,24.119118741415154,7.171953330647028,1.0311320239299335,-1.8130494821413008,0.0,5.0,0.01712810234505078,0.3142203306569509
76.40293458083127,0.3482444391562097,102.35923989635047,0.03854823832553588,1.3363202305252928,33.34228357659398,1.148589754930687,100.0,25.36494095506947,8.763608962534015,0.7059852108275166,-5.0,0.0,5.0,0.0,0.2145783280514073
31.03610100940378,4.186965005558648,369.689876230175,0.06633301251657352,17.129604881252863,11.386687098854313,2.0495792599675653,52.08492193299534,56.28594934910736,6.508094173442385,2.372766349864983,2.166820350383886,0.48048860791625436,3.024358658675889,0.24031703124502374,0.292235398493064
22.50890558049055,3.162552868284308,941.4899580106726,0.10554010047697913,11.332535657122197,10.133533740096027,2.411293235012752,33.86984666645897,46.387566682870684,4.527793796272255,3.0076867558988702,3.700475272048501,0.7270182167717611,3.211576222649738,0.3948514316860626,0.20222356200758593
21.87794808750834,1.4867526654151353,435.0013769333601,0.0596225812450092,1.6226476614216159,10.599805525580916,0.8717628173511375,25.59611699464592,20.57468260036397,5.480825167396012,3.44813933370181,1.0191761716811774,0.32873357148233945,3.6229983016833143,0.16187019647342538,0.2886512986100301
64.0738089378845,0.4567091296646793,268.42943626112503,0.3022896971847662,10.5603739876109,27.599657087674185,1.5828624311947017,82.88721995308018,22.915008243452455,8.586636970749495,3.224793288302887,-0.034477266160688635,0.0887076482593753,4.449144933892198,0.11408445791231021,0.10967574227841653
13.755578936524442,0.7781271822986036,313.81126206434027,0.060807912527658804,6.669874091286012,6.835466014827656,1.2862664219402042,24.20716045435454,20.876508743097425,6.9558970837656595,2.8710372942177735,1.1334006038562356,0.16604418406287752,3.83094530564397,0.18296286427383873,0.3573992309785946
82.73506185269184,2.4719379622321007,504.9686372692336,0.20072232821511476,5.5303351975632316,33.19287129409364,1.136141285031656,100.0,41.78183853403228,7.952612851291948,6.313452644621624,2.7930955236140242,0.4802830467368791,4.093804116028796,0.3242936143494835,0.1545246821149404
72.2404975187763,3.6492131980112044,219.22457119336784,0.08466953645926359,13.947588073519492,32.407462774487605,1.2865835630285254,100.0,60.55395620786098,8.195187560308058,4.224919020531625,2.1322727894340163,0.4743615377799196,3.712387027376301,0.27498977557930454,0.24619262697208497
57.249164962907834,0.2106525649165731,627.0757444098044,0.10739040153784651,0.39287810198853734,21.44995963204293,1.3757565574839201,83.04772420487447,19.99670051827243,7.804435181205602,2.2304551751332924,-4.559468940227014,0.0,5.0,0.01655082860035703,0.20222895730744056
17.150468927686205,2.3020931912373013,640.492790853758,0.1893686477308329,4.45887425141921,9.878639118684525,1.6541719608317311,26.111762277273485,45.18189088197627,5.664795997218911,4.133113657288114,0.9037837948741849,0.2772470384705319,3.987672924318067,0.23597435875462064,0.11063505920972058
25.86418147353386,2.4635237465724042,734.7756260460143,0.1606541960720659,9.910729673049218,11.138489423715924,1.1833092276410948,39.50990009901327,36.21430314956125,5.793543482340037,3.59124036297973,2.135963933607332,0.5217650199272014,3.541956082849379,0.13522714084848653,0.1841852082136716
15.18810631825814,0.6025501924077169,1185.7472662652774,0.08100769075249226,5.743194963585121,7.068871813913634,2.961426375660203,25.663134529106873,27.48765400212977,3.447969116896853,1.7108646399431824,2.456054633510626,0.48703895104749245,4.022456019705862,0.28845553929589485,0.28301852715505343
