geopolitical_disruption,supplier_financial_health,supplier_distance,supplier_risk_score,po_cycle_time,lead_time_variability,safety_stock_held,raw_material_delay,production_schedule_instability,inventory_holding_cost
0.1887836917506343,0.966918340351033,600.2136525589616,3.9458661208617443,10.172864336901966,7.022600556736318,155.82885811188794,1.8241260140151672,7.878454141493112,13.679102365216876
0.42237557235729867,0.6299375524154214,368.281597367218,37.816134330680285,22.11632014449803,11.187248895129914,212.02700623338933,1.3155228679833928,8.634469648820065,7.5934602967394
0.1505015068148034,0.6068459613346542,1318.3235744887509,33.532191539277065,13.18126584124961,11.281527738987526,223.30963265355632,0.41214829311442325,10.224988502556645,8.224296188903224
0.6559371975984413,0.7104947580264588,1168.1826290677436,33.09977928600148,22.861577229067798,16.475374061412353,303.2718278915031,1.5746550244385158,12.894438733835196,14.193017734326052
0.44423410849300715,0.5671054894272682,909.3812328961708,47.632345287871345,20.96293370218344,13.758070313685998,269.06915965402936,0.7622243187985562,8.412309655695731,12.676933473779272
0.037626626475768275,0.7936991706665175,588.272924295312,29.966825338976506,6.055383284906227,7.020287997986916,155.6143677797403,0.49912993775685577,10.325012663526378,15.331414076837557
0.3031278099077015,0.7599430900005003,16.612570231458605,19.478552547427334,18.23175709243782,9.817098786947923,201.2037019566475,0.7700478882094035,4.54242755337708,16.29787427322821
0.16293938950222792,0.7367984598594153,182.09163057499745,27.22311243947144,11.077982814646852,7.397595759791182,166.05626711412305,0.4272532992115067,8.319781401509776,12.430859058372778
0.32294100553582145,0.8607174745002474,545.7258118456823,16.877734747373843,14.936802542387383,7.791964836155751,149.6243045672875,1.947364991604528,15.87729391334307,21.269881481429294
0.6151066550245905,0.8536230003895376,2180.913247257825,16.299545863541475,22.300591808916163,18.800327978897315,338.1973375566338,1.7743245992908905,16.763359564576515,21.14452717436822
0.12286886861988132,0.3712413592200673,555.3404774002362,56.36508880986147,13.750815867611832,7.773109554255561,185.2602206532407,0.0,0.0,13.002597928965299
0.35026436124356164,0.9831976060780823,556.9239015103294,4.75124701883718,15.745070344702782,11.188684623654135,217.16302049371853,3.9778934266522814,19.415875326754794,17.174533656032924
0.09176264125580197,0.7931303892964104,579.2412039193194,23.823885054006983,13.74137474686055,6.255150473303013,146.3559390875915,0.0,10.53479977886182,7.49470010295767
0.4253876873941691,0.8354679798733454,1941.5490818413361,29.065813071765323,22.46363709826587,17.536816164711297,308.88856799708213,4.012232610305816,26.452920741587047,18.09079218105692
0.15566411673279054,0.9083032987415858,504.54883987529166,7.259430155492343,15.348515268857117,4.843356247894646,129.64242420987745,2.139451370667598,15.163933811093937,14.445521197907096
0.3706950937051067,0.7560198425525798,1433.6636804304726,20.862578715334017,17.253982245527723,15.01533198513581,268.81937590586074,0.9916289940472222,1.5378915342202415,10.63997160830114
0.03943574414114913,0.6141144325730072,185.98988756243406,42.04604834642145,8.392275031670128,2.6771635691808107,101.06338536676148,0.0,3.0954823693217755,13.87136100585989
0.3266947618013931,0.40311152580717674,568.1972577298405,54.47717261948389,13.674098353525379,9.901018390715011,206.3942860026331,0.7776476274426286,8.858739011712373,10.225454626161284
0.16972459506218798,0.886772193680921,1386.37871982982,19.84151030441706,12.649508935270118,10.28671808859953,230.70842519341036,0.0,12.663901033986837,12.112743698265671
0.4048543003711506,0.9588306641678949,600.6581429190769,13.730447640554505,18.536258757548932,10.38714242057857,184.9490744367675,3.303412822623167,25.572090263311203,18.42664595869466
0.26077863922843686,0.7192932816540607,43.26417486097374,28.4702612217144,17.309857127374567,10.154297584820485,202.8043499361169,0.9426942622603248,0.48958183725121884,17.510655663278058
0.5420097825400301,0.7100587852885416,678.6490994162788,29.50007805159095,21.483571650418295,13.474725346411866,249.07393028686516,1.506150948958977,3.838315360712537,9.111105794753897
0.3936137957823678,0.4803861014839939,1926.21398368883,43.629533796520164,18.394868710080445,14.665010867597145,277.24686356395017,1.790545876514038,11.00479034504422,18.389265602121732
0.2674203624780983,0.4899439149930921,281.6517147804052,57.64633938855792,17.17181009160206,9.783501329992973,212.61355295638376,0.4715826772352264,10.811630045436615,11.33478250087342
0.5699499860737148,0.8146947865993722,1518.5343365859105,25.335992004136912,25.109868913494573,16.38552720692746,273.8582062365837,1.3741107346657635,4.724560144839973,13.35075214368959
0.3916670757072653,0.7317650985688249,1378.8594483800418,27.11807355815052,16.36634046450849,10.751568140029162,220.7296893160931,0.9679069986924059,15.520028195346242,15.945797380140231
0.26702964796189854,0.7415289557739244,889.0613204205324,26.669221056990736,19.218047198614652,12.349809728147287,235.10715293753674,0.0,6.485658140714059,14.564563953485402
0.18769612944815062,0.6644931394594453,1023.5742628828441,28.147698926524306,9.78267443581918,10.062461436912791,192.72761399875827,1.2093219631269532,15.29603703059731,20.93307398353531
0.17564089843162062,0.9047546708351124,1097.3286774118135,8.218399192309708,13.098473012217507,6.827551733016655,147.83304460214012,1.9673628682456659,15.619923273908418,10.903891795786855
0.04025108678518386,0.5489213239125517,453.04486780488367,47.38792440150654,12.37926167761673,5.33465149702986,131.433798946866,1.1934289912151583,0.0,10.447635678583154
0.23086556268412048,0.7502933285374345,1302.5848536436192,21.48143286980924,8.645933590403185,15.633668907146586,297.4096836289277,2.7463759594768966,18.278839602751034,17.75419267467557
0.3813815103808015,0.739649626452541,844.373627099248,24.60501822777129,21.948433359321456,11.783964712726378,226.71375252398343,2.6762149741203185,11.954964711747314,21.24755485162136
0.1170153750408528,0.7224673653678038,534.5070053398248,29.315416492739423,10.942393278602438,6.926950918228381,138.77299489603047,0.8193541739959982,7.069165315070772,8.111296309281556
0.5625599443378987,0.9144785891716107,2466.138248347653,16.74591386199522,26.2896591910325,20.523652347683644,372.3403616486802,1.786636032222544,15.629822089696951,16.197109004787873
0.3245987945368791,0.5328035574327498,875.571930371772,45.60470123717599,17.57128001280006,12.200358274665957,230.27333002970101,0.15950256771183846,1.2530664448739275,8.122365538609056
0.25224266389693284,0.8717830548332068,2201.0773897426375,15.005401625935708,14.803343541947658,15.718808637695227,286.04371095963927,1.630505595191448,13.953398005764797,14.501220367218432
0.06049322366227666,0.4568049782610293,532.1363233253005,45.16526888950024,14.223422757813172,10.023967662216482,198.931094336096,0.0,4.305913623577598,3.897994774833771
0.12271829146069019,0.5225915953014888,1113.5179366813966,51.07069891322158,9.740385777095192,8.546679144584104,167.11509531397013,1.4109703564986653,13.07729137843161,13.591029730920331
0.5308251069646142,0.7357966390187657,2386.537374769974,35.88518188078262,24.66770012567224,19.643998647522743,337.667119929865,2.2385420988111417,14.920496089476117,14.313917566202031
0.16254976707503216,0.7308530388113477,2052.687525813989,30.062170434383933,16.20719536299766,15.514530955248576,282.73396394778615,1.1388027066733364,15.961927204230959,11.275969930633783
0.4585087145274071,0.5368515706071489,1098.0319130859318,45.62103458937345,23.15980236008485,15.807139036853995,303.22867418051095,0.0,0.0,8.031340518108284
0.5303800391673695,0.8337580717771628,1919.6863697858566,18.56864377669994,22.692050639019506,17.29450711879579,321.6085126903625,0.7953289393981304,15.7306256192892,12.828452449183718
0.10888114138197383,0.48798248976068487,1146.6678057214074,41.00919564667393,11.365246175470071,9.45364447210583,197.98698035260108,0.5623655515951939,6.463742486122553,16.51666369830096
