machine_downtime,demand_volatility,material_delay,sales_order_quantity,production_schedule_stability,production_volume,factory_issues,vehicle_fill_rate,delivery_to_distributor
3.611970486816351,0.27379173255847966,3.6580117848839055,165.7855167645547,80.14601575924276,740.6691569511328,17.793455695810863,0.7052331000982454,2.509898384724389
9.157462812217325,0.3528748187191212,1.2394156504818157,180.2205497571975,50.26247409810277,911.93357108711,31.170221861682545,0.7154770081483985,3.285156399378337
2.620532815672646,0.7035840984978189,1.3748331055200707,391.15018611510203,66.61879550159003,834.4895526370465,36.456840658529885,0.7331519047530869,3.624921621203467
5.68973569499274,0.24682085165328754,3.1814648644686176,107.82621914347403,76.07708585547276,910.3284968454452,11.842080757938502,0.8906912089368922,1.9666219234596656
6.520883558151327,0.5056202428063765,0.9462703710626288,362.4787941383313,54.94461015567032,884.8252826759476,37.97996414642911,0.7579809703632708,5.263234743054527
11.42574537221341,0.32179956959887934,4.0160381424856215,221.47814862641107,64.36803179239631,757.325171059675,23.024614364255484,0.8310634907906302,3.8620282456849404
6.199992315108535,0.2529956971719158,6.141996386148296,538.7777222918502,67.3993064057113,819.5313124101376,21.79213235801128,0.898993677445644,1.9270460104953597
2.409691420269127,0.17698121817013351,7.080354025450827,177.8394530229134,87.2403680218914,691.9154745484545,14.985655726047984,0.7027233658584915,2.9861041598802975
6.909212117787785,0.3625573440364416,3.6801145516699103,481.29462546557136,62.534049598861515,808.9375803212765,21.815128078243966,0.7133104999210704,4.808318421810685
3.027892923194411,0.7280824094140761,4.8707845343046365,510.0210304305179,71.16479219787013,772.30453138677,25.66471833479184,0.7414249379640645,1.7724779636324879
1.3694477441050064,0.6631473305640099,1.5403621641972336,231.49167485377924,71.43770652474406,794.2956059190301,21.249028624644712,0.7860177126454492,2.4293180630337687
4.942237112599786,0.10819842535911939,2.884092927259659,255.83571426426573,77.20252457097165,851.159612839069,10.279502395109418,0.7050226899266544,1.3876240301133327
0.2366111804438154,0.6590788140557098,3.6412266457889357,382.84829805769647,66.2709543466793,697.8797898456073,23.811799186141926,0.6827023593475628,4.317255378504351
2.1929409956914165,0.320731685132539,1.270679888959912,230.5340788954283,85.1812710947077,1006.3319781635562,12.45623297389262,0.9088414689784042,0.23913088913693814
0.5493367603059397,0.11657020879841619,1.8896329818297528,286.0382431602469,93.85706083027401,843.5089966762953,9.035212022239016,0.8247838550089378,1.721681277474377
7.286782036353869,0.1647171806372159,1.8113047170030154,336.4435846087433,67.29863261753293,824.098323803943,30.203699885910847,0.6961323937796534,3.769736009392606
1.601112920332714,0.7722343270323477,2.348824954069943,394.3903536637725,69.35637952628207,709.7831263557435,13.604893547200898,0.720454852064874,1.906780074016853
6.37649193259918,0.421879960276427,1.479317159184361,718.2206280538333,59.90349402946889,974.2776742335008,23.826254751265132,0.8872326252154406,3.624831040801616
5.578210280554422,0.42807351927770054,3.8799415002413866,736.2972393920572,63.89789157309657,832.911554633636,21.23788442403053,0.8534436733668973,1.9933643667413383
2.8713036222602857,0.3931416583349721,1.346195425040983,266.6195319911496,77.73464417688604,833.2515200995449,7.446866125515262,0.8129027015580016,0.49491219471241554
4.751699911380371,0.794487650168167,1.4628995639712272,508.0165973667208,62.377471250667035,765.8804512866711,38.71391525602044,0.8111109107477867,3.691789006630207
8.404425469284915,0.4013941953411704,2.350017839622513,192.6039344121934,63.39666856009368,973.5008540782193,23.254078743620486,0.9103418846199105,3.2642643296867893
1.7640689951158226,0.6127796716901343,1.1395950812493973,331.8258824602435,80.13461135345632,813.2968933831702,12.507006226467269,0.74277853657734,3.796021472808164
0.3516143011749372,0.713698280190946,4.899672949478785,356.8256415683097,81.0447868752651,688.0319470718217,11.170465749597973,0.8510240844525009,1.7923609999567307
5.503983660227916,0.8852005249684674,1.424061132394514,241.3360849279943,58.38348394478002,756.2994974450211,24.147310035355297,0.7859414017952889,2.6029217434587357
10.18370683046544,0.3729669160244053,3.0817732476713777,182.07062973052368,56.83908222584356,959.1804571564352,36.153816858072354,0.8864784330818498,1.950580872160057
