machine_downtime,demand_volatility,material_delay,sales_order_quantity,production_schedule_stability,production_volume,factory_issues,vehicle_fill_rate,delivery_to_distributor
4.583159234967758,0.04549488801231647,1.2829518851066548,111.37833110587383,86.90139575933591,940.5340106795998,18.282500867877168,0.8178900843563673,4.0953812757796815
6.538392988661058,0.6670567240841572,1.890431610598142,225.69355279825203,59.544206184347125,756.5382383400702,30.730142172817136,0.769780270187955,4.186856907033772
3.930808346305127,0.8048899845248694,3.1002090256271746,128.8626065040131,60.865952633337244,832.9625355392685,34.960511170507914,0.7692181308423462,2.1582743615802786
3.4458398184169865,0.14804934010299026,2.942800118547719,440.53829099043054,78.78554168885455,825.7363884628063,32.22139619857911,0.8477875841133922,3.4950559355226245
7.192874419502637,0.25727316126472416,3.6719754205260204,634.0078469736673,71.33659699870425,869.7066705514893,20.345214152486665,0.824638832445132,1.8523202997044295
3.718353583217951,0.5195841830768206,2.6639768131462884,320.44840544894754,56.08985752970169,885.0764865117379,39.74904084701616,0.7930791870159422,5.203663883656292
5.2439796605072875,0.7467460762963032,2.785251608670866,99.92193079387646,56.47844241752517,812.7773070416772,26.268356314175602,0.8221140905378563,2.813187392634049
4.836024266932057,0.934181978820603,2.7045744679284907,537.3637395454789,56.541958540682785,710.1715679058716,37.94989768109832,0.7452651892327741,4.879001501043215
7.187911813509431,0.636515409818396,1.7481533239366909,279.97871095524687,56.87032390785548,814.131860239042,25.34572017992579,0.7647358311682997,2.451040316704514
2.9345016972847278,0.5394485195491708,1.6429949378485815,257.50185678379773,85.2368417378086,692.7383537128018,10.22371999429626,0.7521476149387729,1.7608944820311236
9.1440580624739,0.797426490991778,1.260373086136922,359.5521513765525,45.94419618554319,822.9830435237608,41.06032861113031,0.8252456816299549,5.315377647366616
2.287440197130878,0.586362791472553,3.810510298190914,114.75837422831283,78.4297445821018,807.7877806134795,19.2645661728724,0.8447637782885631,3.292222859268505
5.523747834958488,0.45853683048795,0.27897391046044284,203.0039294252842,76.02362166560553,905.8102142634744,9.1481549813196,0.8789930551658934,2.3473022118032256
5.014987258913038,0.29525407313155894,2.7400317923498205,246.77388721884768,75.92675682391406,810.7057998008338,11.649138680113394,0.7757261358603885,0.5461335967495011
2.088709986625692,0.7704828563853934,4.316302250402378,304.2590581799221,66.10271827408138,693.9106660795259,27.396797680768408,0.6318199075111921,3.7186861817430534
5.89947477640533,0.8607514830614117,5.120027142199909,322.7814992346949,49.360350664314,739.008150071933,33.24145515570161,0.752737219785495,4.299981208847128
3.1435998657844246,0.5131923085675016,0.17762834786460852,359.1855958030289,76.46649410203021,912.6540784666827,8.089363075410585,0.8646826583349934,1.0366966732826626
1.4504911953316055,0.835448935455773,1.793023960598088,178.19482570821683,77.98742914589312,914.4366718422273,14.982939190830482,0.8512218501980724,0.342343509179313
6.503082842560341,0.9537468534604103,1.3262420743383476,72.53360045923934,54.37689561345432,769.6442787143211,31.222344033839352,0.6112428471158294,2.5224956360260515
